meas,index,voice,loc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,damp_down_fl,soft_down_fl,sost_down_fl,even,dyn,tempo,cost,has_stats_fl,even_min,even_max,even_mean,even_std,dyn_min,dyn_max,dyn_mean,dyn_std,tempo_min,tempo_max,tempo_mean,tempo_std,cost_min,cost_max,cost_mean,cost_std
,1,,,0,0.000000,,,,,,,176,67,19,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,2,,,0,0.002604,,,,,,,176,67,20,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,3,,,0,0.044268,,,,,,,176,67,19,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,4,,,0,0.054684,,,,,,,176,67,20,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,5,,,0,0.174468,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,6,,,0,0.182280,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,7,,,0,0.213528,,,,,,,176,67,19,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,8,,,0,0.223944,,,,,,,176,67,20,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,9,,,0,0.244776,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,10,,,0,0.252588,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,11,,,0,0.263004,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,12,,,0,0.273420,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,13,,,0,0.372372,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,14,,,0,0.382788,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,15,,,0,0.393204,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,16,,,0,0.403620,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,17,,,0,0.453096,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,18,,,0,0.463512,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,19,,,0,0.484344,,,,,,,176,67,19,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,20,,,0,0.492156,,,,,,,176,67,20,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,21,,,0,0.635376,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,22,,,0,0.643188,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,23,,,0,0.703080,,,,,,,176,64,3,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,24,,,0,0.713496,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,25,,,0,0.762972,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,26,,,0,0.773388,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,27,,,0,0.773388,,,,,,,176,67,19,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,28,,,0,0.783804,,,,,,,176,67,20,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,29,,,0,0.963480,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,30,,,0,0.973896,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,31,,,0,1.054620,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,32,,,0,1.062432,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,33,,,0,1.072848,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,34,,,0,1.083264,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,35,,,0,1.242108,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,36,,,0,1.252524,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,37,,,0,1.791552,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,38,,,0,1.801968,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,39,,,0,1.913940,,,,,,,176,67,19,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,40,,,0,1.921752,,,,,,,176,67,20,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,41,,,0,2.012892,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,42,,,0,2.023308,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,43,,,0,2.333184,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,44,,,0,2.340996,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,45,,,0,2.403492,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,46,,,0,2.411304,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,47,,,0,2.541504,,,,,,,176,67,19,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,48,,,0,2.551920,,,,,,,176,67,20,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,49,,,0,2.622228,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,50,,,0,2.632644,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,51,,,0,2.643060,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,52,,,0,2.653476,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,53,,,0,2.911272,,,,,,,176,67,19,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,54,,,0,2.921688,,,,,,,176,67,20,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,55,,,0,2.981580,,,,,,,176,64,3,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,56,,,0,2.991996,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,57,,,0,3.002412,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,58,,,0,3.122196,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,59,,,0,3.132612,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,60,,,0,3.343536,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,61,,,0,3.351348,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,62,,,0,3.452904,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,63,,,0,3.463320,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,64,,,0,3.692472,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,65,,,0,3.702888,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,66,,,0,3.892980,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,67,,,0,3.903396,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,68,,,0,3.932040,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,69,,,0,3.942456,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,70,,,0,3.952872,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,71,,,0,3.963288,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,72,,,0,4.192440,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,73,,,0,4.202856,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,74,,,0,4.411176,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,75,,,0,4.421592,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
302,76,1,4232,0,4.554396,0.0,0.0,0,F#4,,5,144,66,33,,6008,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,
302,77,1,4233,0,4.663764,0.0,0.0,0,E1,,5,144,28,27,,6008,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,
,78,,,0,4.715844,,,,,,,128,66,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,79,,,0,4.721052,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,80,,,0,4.734072,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,81,,,0,4.744488,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,82,,,0,4.752300,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,83,,,0,4.791360,,,,,,,176,67,19,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,84,,,0,4.801776,,,,,,,176,67,20,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,85,,,0,5.051760,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,86,,,0,5.062176,,,,,,,176,64,4,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
302,87,1,4234,0,5.101236,0.0,0.0,0,C#5,,11,144,73,40,,6008,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,
,88,,,0,5.122068,,,,,,,176,64,5,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,89,,,0,5.132484,,,,,,,176,64,11,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,90,,,0,5.142900,,,,,,,176,64,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,91,,,0,5.150712,,,,,,,176,64,19,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
