meas,index,voice,loc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,damp_down_fl,soft_down_fl,sost_down_fl,even,dyn,tempo,cost,has_stats_fl,even_min,even_max,even_mean,even_std,dyn_min,dyn_max,dyn_mean,dyn_std,tempo_min,tempo_max,tempo_mean,tempo_std,cost_min,cost_max,cost_mean,cost_std
,1,,,0,0.000000,,,,,,,176,67,14,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,2,,,0,0.002604,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,3,,,0,0.072912,,,,,,,176,67,16,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,4,,,0,0.083328,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,5,,,0,0.132804,,,,,,,176,67,14,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,6,,,0,0.143220,,,,,,,176,67,16,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,7,,,0,0.153636,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,8,,,0,0.203112,,,,,,,176,67,16,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,9,,,0,0.213528,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,10,,,0,0.312480,,,,,,,176,67,14,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,11,,,0,0.343728,,,,,,,176,67,13,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,12,,,0,0.354144,,,,,,,176,67,14,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,13,,,0,0.364560,,,,,,,176,67,13,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,14,,,0,0.372372,,,,,,,176,67,14,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,15,,,0,0.382788,,,,,,,176,67,13,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,16,,,0,0.393204,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,17,,,0,0.403620,,,,,,,176,67,14,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,18,,,0,0.414036,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,19,,,0,0.421848,,,,,,,176,67,14,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,20,,,0,0.432264,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,21,,,0,0.643188,,,,,,,176,67,14,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,22,,,0,0.653604,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,23,,,0,0.661416,,,,,,,176,67,14,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,24,,,0,0.671832,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,25,,,0,0.731724,,,,,,,176,67,16,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,26,,,0,0.742140,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,27,,,0,0.752556,,,,,,,176,67,16,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,28,,,0,0.762972,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,29,,,0,0.802032,,,,,,,176,67,14,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,30,,,0,0.812448,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,31,,,0,0.822864,,,,,,,176,67,16,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,32,,,0,0.833280,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,33,,,0,0.851508,,,,,,,176,67,14,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,34,,,0,0.861924,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,35,,,0,0.903588,,,,,,,176,67,14,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,36,,,0,0.911400,,,,,,,176,67,16,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,37,,,0,0.921816,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,38,,,0,0.953064,,,,,,,176,67,14,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,39,,,0,0.963480,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,40,,,0,0.992124,,,,,,,176,67,16,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,41,,,0,1.031184,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,42,,,0,1.104096,,,,,,,176,67,14,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,43,,,0,1.111908,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,44,,,0,1.122324,,,,,,,176,67,14,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,45,,,0,1.132740,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,46,,,0,1.203048,,,,,,,176,67,14,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,47,,,0,1.221276,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,48,,,0,1.361892,,,,,,,176,67,16,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,49,,,0,1.372308,,,,,,,176,67,15,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,50,,,0,1.432200,,,,,,,176,67,16,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
,51,,,0,1.442616,,,,,,,176,67,14,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,
